RENAME,Run_0,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Mean
X3_hydroxystearate,0.41233229788160586,0.42788592300488437,0.43776967766385205,0.4171658709284181,0.43776214345288367,0.4430229062616073,0.4412485995785362,0.4461899118421974,0.4245908358378305,0.43882823430491996,0.4326796400756735
threonine,0.4276828760192845,0.4343392039596822,0.43981860633672337,0.42720972757046555,0.44602867972747245,0.4495878409889706,0.4497633881045356,0.4102332667057943,0.414011296795926,0.42435237806067894,0.43230272642695333
X3_hydroxyoleate.,0.42680740070475,0.43531051120374836,0.43693225011470826,0.43803375175829645,0.4223874558401059,0.4260871301361657,0.44226044411159976,0.4147003003889913,0.4248714851964055,0.44286280427852764,0.43102535337332987
theophylline,0.44994571600997224,0.4602400851667207,0.4649335218895198,0.3942829653750266,0.39788620177069023,0.4490785283275031,0.467024497771806,0.43712474920495226,0.3486836603306463,0.4384168663860424,0.43076167922328795
X___24586,0.42910608847122567,0.43294514567020187,0.4258271998577541,0.420709587057431,0.4471068253170584,0.4260181921058044,0.4164060457522495,0.439064431818781,0.43726262526567505,0.43312596673344483,0.43075721080496254
X3_hydroxyoleoylcarnitine,0.4217930065946948,0.4372373856589307,0.43159689861739686,0.43639732113594804,0.42909855426025717,0.43355504004809836,0.43426061890529416,0.42819557907568784,0.42481836900907793,0.42913245820961526,0.4306085231515001
choline,0.43737074119307234,0.43214877957083625,0.43529506607126306,0.4242627209501543,0.42569271419196714,0.4226794065151335,0.43940384802290994,0.41758477305826425,0.43615095243727947,0.4313429957077599,0.4301931997718641
R_salsolinol,0.44126517484266675,0.4308148475188712,0.41516214752135755,0.43865155705770975,0.4031763480021909,0.4329101115891986,0.4363769787663332,0.44337814430877,0.4384104623067192,0.4210648251045936,0.430121059701841
palmitoylcholine,0.422694098226522,0.43104125055847337,0.42553148207724223,0.42360686788535035,0.4326833318390481,0.4231092332508839,0.44462279596075877,0.428572666334659,0.4318628562645834,0.4343378445677208,0.4298062426965242
cinnamate,0.4216442059280678,0.41395554363475945,0.436375095213591,0.41348314860703733,0.43946073131572183,0.44613754907596664,0.44574878378999433,0.42949975099432747,0.41579954176928885,0.43476051380305114,0.42968648641318063
X___24730,0.4206881145561709,0.43144960479296357,0.425027820074001,0.4217572190925946,0.4460365906489894,0.4277992795787472,0.42912228702480787,0.4215522885542527,0.4289101989860458,0.44124257220976143,0.4293585975518335
DCA,0.4231770411496,0.4371356738108566,0.42645668318416846,0.43321034989629154,0.4273713363957389,0.438186696240956,0.4319589174544312,0.42707185150974275,0.4191326767017333,0.42542562641313536,0.4289126852756654
N_acetylcysteine,0.42887893201052674,0.43921172564321437,0.4419888358061869,0.40734352008884334,0.4391955270896322,0.43545667489653633,0.4248873070394392,0.42238481886626694,0.4201603430778306,0.428402393166772,0.42879100776852486
X___25028,0.4327485027639252,0.4307541971205752,0.4292710876914348,0.4163755321978272,0.4319698420603354,0.4215289325002505,0.42611726698003954,0.4338070594049932,0.43500575237007433,0.42989981759675233,0.42874779906862076
glycerate,0.4288423910873298,0.43854946849908716,0.4354416064745995,0.4309870042395005,0.43192802718946055,0.43624965060096627,0.43185795902745383,0.4200793503099197,0.41966120160117043,0.4131373283235853,0.4286733987353073
X5_oxoproline,0.41270373448235065,0.4246164521551233,0.4234742657723055,0.443829066835232,0.4396724426439354,0.429462833360582,0.4493053080776535,0.4227750909944329,0.4187179183879199,0.419246443287357,0.4283803555996893
X21_hydroxypregnanolone_monosulfate_1,0.4240148454092922,0.4239798113282888,0.4332815481899434,0.42007746675717755,0.4182843245466853,0.43352075938819185,0.43843306493962453,0.42746928113832877,0.4377429312149141,0.42602195921128855,0.4282825992123735
linolenoyl_linolenoyl_glycerol_18_3_18_3__1_.,0.42018143886854226,0.44390629249765867,0.430448308155256,0.425217682190406,0.4287888981894537,0.4229660832424832,0.43424592719390565,0.4195813389649049,0.422884713764024,0.4337837033509909,0.42820043864176266
X___14556,0.4338876754623556,0.4260600069766793,0.41986537871841556,0.421650610007391,0.43086042949523046,0.43676122352572433,0.4373070771103889,0.4346090761625852,0.4311870375407129,0.40788296959418474,0.42800714845936677
indole_3_carboxylate,0.427005173742672,0.4360869116440476,0.4076851965562628,0.42448611030536904,0.44340263049441747,0.43465013761236326,0.40683985808560214,0.43638941021443106,0.4389548090491901,0.4222002306975398,0.42777004684018954
phenylalanine,0.4183540159981435,0.43396866823026653,0.43292894711661967,0.42183821186050546,0.4431374262683278,0.4381324499219832,0.4462739182944957,0.41167945850118925,0.41925322407722865,0.40967272140974126,0.4275239041678501
proline,0.41750076660596597,0.42354810103979645,0.43785406082669875,0.4232742324710931,0.4369439281417094,0.43566989306694365,0.44757545323929626,0.41330647135982707,0.4136982503301867,0.4108194283191401,0.42601905854006583
heptanoate_7_0,0.420865545224478,0.43778813648072473,0.4498733875846751,0.41312715713877785,0.41796675755436485,0.4091686826959516,0.4288224254282633,0.4329745290929789,0.4233883757672652,0.42540076351693945,0.4259375760484419
X___25833,0.4151941679179735,0.430204199719878,0.4104423410601689,0.4317754594173493,0.4395021694760483,0.4197429477901782,0.43611591835627617,0.41861017917107096,0.4311538870124518,0.4257880219607181,0.42585292918821127
X___11615,0.4227570088881086,0.4301232069519671,0.43279672171412337,0.3989937307830531,0.4127734259338089,0.4247882321652041,0.4395032996076935,0.4292062934771061,0.42298642561209804,0.42910608847122567,0.42430344336043885
tetradecanedioate__C14,0.4394675121055934,0.4408952450841156,0.41495872382520926,0.42869924107892904,0.39526542648531315,0.4290224587294758,0.4351168819818591,0.4436105747171468,0.4006877981193102,0.4105787102786979,0.423830257240565
dihomolinolenate_20_3n3_or_3n6,0.42776010168171114,0.4227675567834645,0.4300305361570551,0.41387568099849387,0.43070597817037704,0.4176356289823013,0.4093871748140368,0.41639662798853894,0.4251042923153308,0.4407795949457498,0.4234443172837059
kynurenate,0.4124626397313601,0.42215841582666486,0.41320965674888244,0.42694339321273067,0.4130646231877396,0.42361703907015774,0.42136694696442867,0.43362096439407233,0.4302279324844286,0.43647266324563255,0.4233144274866098
X___25953,0.4278350670808473,0.41854086443016125,0.4120407239171266,0.41127863847766744,0.4287207135801892,0.42081280574769886,0.4328343927689656,0.42389505145489376,0.41654580536571434,0.4213940701239151,0.4213898132947179
X7_ketocholesterol,0.40724934245173766,0.4276033900935673,0.4244491926716236,0.40433435622804237,0.4198823306930946,0.4181543594074795,0.4368919420860271,0.4191289095962491,0.4276813691770908,0.4176262112185907,0.4203001403623503
X___25537,0.4143134186557611,0.4207596895603712,0.41576902821486666,0.43305250817650237,0.43603341874617163,0.42458970570618526,0.40385819409483603,0.4233834785301356,0.4285741731768527,0.40154933514355307,0.42018829500052357
X___25539,0.40465757387858914,0.43135015320818,0.4273136996818302,0.41680234524919013,0.41608998560212274,0.42317741786014834,0.42495360809596167,0.41598224638527387,0.4195576062003542,0.42038900638072324,0.4200273642542373
X___18167,0.4157144051853453,0.43008779616041537,0.40343740841224784,0.4113973023004206,0.41883432194738257,0.43145676229338364,0.42871468621141445,0.4191394574916049,0.4183830227103721,0.42093297641264565,0.4198098139125233
serine,0.41313619819194,0.42259012611515734,0.4254753522055272,0.4183212421804307,0.43171782270344056,0.44021603596530945,0.4348735269675779,0.3987179786616077,0.40102834445508434,0.4090477586099079,0.4195124386055983
pantetheine,0.41375362678080485,0.4110578860962917,0.4309286141044949,0.42361703907015774,0.40490846310383866,0.42516456600307834,0.4335354510995804,0.4179147714986826,0.41688296130655267,0.4137057845411552,0.41914691636046364
X___25710,0.40757745733941386,0.41682494788209556,0.43167600783256566,0.4311493664858706,0.4251385729752372,0.43024549004443585,0.4123707223575449,0.4391582327453383,0.4089155332074115,0.38081744682165536,0.4183873777691568
caproate_6_0,0.398238049422917,0.4126811318494453,0.43390726441087357,0.4117408623205821,0.4099985760341269,0.4140734540364158,0.40571010315088235,0.4274037335029032,0.43303404935962964,0.42661979885163553,0.41734070229394116
X2.3_dihydroxyisovalerate,0.39705291803757914,0.4087437531973307,0.4102099106517921,0.42269824204255463,0.41573587768660536,0.4264073341023251,0.4169955977605311,0.421755712250401,0.4280641070942883,0.4244653912252058,0.4172128844048613
X2R.3R_dihydroxybutyrate,0.4121714424774294,0.4191816490730283,0.4197678106863741,0.40103813892934337,0.4338673330927408,0.4294910866517137,0.4287323916071903,0.4073740336432656,0.40376439316827883,0.41254099552543205,0.4167929274854796
HCA,0.42295214495219163,0.4187695277330538,0.42323392444241176,0.422157662405568,0.42192786897103013,0.4009669406356915,0.41397437916218066,0.4116308628404427,0.4241888856826635,0.4068116047944704,0.41666138016197046
N_methylproline,0.4100577195902293,0.4149632443517903,0.4106442579141235,0.4227513582298823,0.4234445056389801,0.41890589695158287,0.41720278856216364,0.4206979486507705,0.4264642173951369,0.39982098714738945,0.4164952924432049
X___24810,0.4179030934716815,0.4247505611103618,0.4154461872748683,0.41143045282868185,0.415321119372792,0.40588452013480203,0.43246596985260816,0.4169206323613949,0.40268963797362867,0.41317047885184643,0.4155982653232666
X___25564,0.40076728404502737,0.4125067148655256,0.4281270177558749,0.4166644691884675,0.41764052621943076,0.4384319348079792,0.41100137951402826,0.4266676410912852,0.4091732032225327,0.39383392640130666,0.41548140971114583
X___19220,0.4196080854138428,0.42163026763777617,0.41532978371540563,0.4117774032437791,0.420207055185835,0.4199305496432927,0.4051126402210838,0.41606775967976584,0.417378712388277,0.4064085245076581,0.41534507816367155
X___14416,0.41708600829215253,0.4074505058845954,0.42426724147673545,0.4247015887390668,0.41622296442571605,0.41436126089541075,0.4153667013491511,0.42003150807027,0.42022061676557826,0.39199821589884265,0.4151706611797518
N6_acetyllysine,0.41544355030102936,0.4186229873297173,0.40311080036676533,0.4129275005481138,0.411392405063291,0.416074163759089,0.4275310616682701,0.4049423670531968,0.41647875088809505,0.4248760057229866,0.4151399592700554
N.N.N_trimethyl_alanylproline_betaine_TMAP,0.4268684278135945,0.4162380328476529,0.3969037406604037,0.41625197113794454,0.4182975094158801,0.40436449307191624,0.41624519034807295,0.41129257676795905,0.4228899877117019,0.418490761927221,0.4147842691702347
N_acetyl_beta_glucosaminylamine,0.40154368448532674,0.41192322901997697,0.40183601187090273,0.4195459281733531,0.42683339373259116,0.434102777185505,0.42938221730321957,0.40687338532441175,0.4178205938615769,0.3960753541644221,0.41459365751212857
X___24435,0.40913477874659354,0.4236204294650935,0.40064372298514467,0.4204748963857636,0.4154088929305744,0.42103129786578397,0.435712084648367,0.41505892883108975,0.41204938825974036,0.391189418351379,0.414432383846953
pantothenate__Vitamin_B5,0.4243478575340979,0.4277540743129364,0.4033093268257842,0.4159664245422401,0.41977952824722115,0.42075554574433854,0.41775655306834497,0.39998372610430805,0.4039734675226534,0.4065283184620565,0.4140154822363981
CDCA,0.4154424201693841,0.4153052975297582,0.4152894756867244,0.41286119949159134,0.407437697725949,0.41315767069320014,0.41321342385436666,0.4131832870104929,0.4178480937316117,0.41192092996272817,0.4135659495855807
pregnen_diol_disulfate.,0.4144761576126797,0.4155802962301067,0.4053733239205924,0.4036705922417215,0.4092564562537341,0.42173160277530186,0.4054569536623422,0.4233759443191672,0.4185190152183527,0.41692515288797605,0.41343654951219744
X___17960,0.39266311001680876,0.4219158142334806,0.4228485495513753,0.4018699158202608,0.42491631375166783,0.40006471887221895,0.42043383493598546,0.41554413201745827,0.4198182898998628,0.4125609611844984,0.4132635640283618
undecanoate_11_0,0.39759688806950155,0.42451587043869443,0.40968100904180654,0.4008607082610362,0.4236780661790022,0.4021863526809359,0.42794016932385726,0.4030015543077228,0.4223784147869438,0.40751906720440834,0.41193581002939084
N_acetyl_isoputreanine,0.39715651343839536,0.41926979934135916,0.41316369806197484,0.396938774741407,0.4133102384653113,0.42077099087682385,0.40583780802679764,0.41802326413662827,0.4221297858249847,0.4109460030634101,0.41175468759770917
X2_methylmalonylcarnitine_C4_DC,0.4043102467529434,0.4158372128241311,0.4134933197918447,0.3813260060620261,0.4219312593659659,0.42481083479810944,0.4127041111928991,0.40769009379339227,0.40619078581066975,0.42449967188511223,0.41127935422770945
glycylisoleucine,0.4011530356466123,0.409559331534666,0.4096828925945486,0.4117830539020055,0.4251698399507563,0.43041854802193047,0.41864996156139567,0.4015376571165519,0.4063670863473316,0.39777431873780866,0.41120957254136065
N_acetylproline,0.4018152927907395,0.41786240873245184,0.41156117138898446,0.4125598310528532,0.41134946006077083,0.41356640163823877,0.4215119805255715,0.41015943143830336,0.40184995016119435,0.4042917879360706,0.41065277157251784
cadaverine,0.3995286597618134,0.4156985833423115,0.4126385635574735,0.4061308888334706,0.4233194377369038,0.41644371680709175,0.40762906668454785,0.4054287003712105,0.40796998973087034,0.4074957111504061,0.41022833179760987
X___23780,0.4310661134546692,0.4033198747211399,0.4082852964599002,0.39690675434479106,0.4072097878441533,0.40063844903746676,0.4101411996028358,0.4114688773046209,0.40683985808560214,0.41688258459600425,0.4092758795451184
dCMP,0.4076448885275816,0.40906960782171636,0.4264770255537833,0.40550667945473406,0.3988618820911051,0.41604817073124783,0.41316256793032957,0.38632533175014444,0.417522239107226,0.3909468167581947,0.4071565209726063
UDCA,0.39378834442494753,0.41865764470017225,0.4014890614558054,0.41391523560607824,0.41426256273172396,0.41018806143998354,0.409278682176091,0.3989372242007897,0.40156402685494147,0.40867104806148513,0.40707518916520175
saccharopine,0.40850830910456654,0.41428026812749996,0.4011326932769975,0.39317016241498576,0.42020065110651184,0.4214057481509162,0.4077831412988527,0.40524034509699913,0.38311538116703414,0.41499865514334205,0.40698353548877064
palmitoyl_linoleoyl_glycerol_16_0_18_2__2_.,0.40635051108320097,0.41802025045224095,0.3974205875328397,0.40444134202379445,0.401425397373122,0.41297647291940875,0.40750588233521357,0.4234629644558528,0.38344161250196823,0.4063783876637843,0.4061423408341425
branched_chain_14_0_dicarboxylic_acid,0.40685718677082955,0.4081700230320829,0.40338052511943606,0.4103278210534484,0.40512507166918177,0.39909054539399774,0.3997158849043795,0.3964531948444901,0.41680535893357756,0.41046042316649317,0.4056386034887917
stearate_18_0,0.4045389481543601,0.40614407370266525,0.396841583419914,0.39772496965596527,0.4072824929799988,0.4128370900164924,0.41375965414957966,0.40939809941994104,0.41202716233738346,0.39232972118145465,0.40528837950177543
linoleoyl_linoleoyl_glycerol_18_2_18_2__2_.,0.4208881478573833,0.4205069167823795,0.39201592129461843,0.4047163407241431,0.4013884797393765,0.41173897876784,0.4051906193046073,0.404709183223723,0.3823303163841212,0.399879377282395,0.4043364281360587
X___11612,0.4079771472312904,0.41026491039186186,0.4022292976834561,0.3899496639365197,0.42249594847805166,0.40438709570482156,0.3921161263004989,0.4145036574827146,0.3911555144020209,0.40551233011296034,0.40405916917241963
